,Simulation_Potential,Z,Density,PMF,Bootstrap_Density_Mean,Bootstrap_Density_upper,Bootstrap_Density_lower,Bootstrap_PMF_Mean,Bootstrap_PMF_upper,Bootstrap_PMF_lower
15,-0.2,-44.0,0.006384499810758838,1.7210971283265863,0.0063802912336601535,0.006688125376502528,0.00610147545032594,1.721801830258828,1.751324262885036,1.691481269496629
16,-0.2,-42.0,0.00757729258977486,1.6155301628518985,0.0075858644187275,0.007918567925176897,0.007265738258653094,1.6151033129300298,1.6421341334634925,1.5863874383825014
17,-0.2,-40.0,0.011178609249496313,1.3758721167831782,0.011182873521612364,0.011590583303781944,0.010787007574050992,1.3758616633695138,1.399134159019758,1.352421996247515
18,-0.2,-38.0,0.016347377958565744,1.1416258634965282,0.01633626954460219,0.016795935537978514,0.015871964125809875,1.1422343342152086,1.1608931855340576,1.1225451080734428
19,-0.2,-36.0,0.017968352760818287,1.0833551144378302,0.017968628990992906,0.01846351423062606,0.017468064452349132,1.0835277237202652,1.1027544797665534,1.0658329769996826
20,-0.2,-34.0,0.021512323613856275,0.9724068845819882,0.021518092480400906,0.022057681814027036,0.021007727619120325,0.9724110288252235,0.9888921242044606,0.9551803132838449
21,-0.2,-32.0,0.029502506011752066,0.7777390912569062,0.029483648414859048,0.03010801641469754,0.028833494887366955,0.7782927768786675,0.7941711629837306,0.7627921519957627
22,-0.2,-30.0,0.05647415042187399,0.3775503314044435,0.056479582794101924,0.05733518509012966,0.05556058940951828,0.3776320036574956,0.38984093108261025,0.36526230305425356
23,-0.2,-28.0,0.08404983732906171,0.13248040321133803,0.08406959829170088,0.08511571057723229,0.08301730726725952,0.13247007347845066,0.14404684271464724,0.12155787354384456
24,-0.2,-26.0,0.08983794075031254,0.09143429795095792,0.08983744774672207,0.09088124202486575,0.08875004539723176,0.09157054698272031,0.10241358288802713,0.08149541667237911
25,-0.2,-24.0,0.09564898249423674,0.05280408540073811,0.09563537480186267,0.09672553403974248,0.09459278934550192,0.05302375592788895,0.06341846313885814,0.04248390258229727
26,-0.2,-22.0,0.10420497685140936,0.0,0.10422720370330901,0.10542093914769489,0.10304092081244133,0.0,0.0,0.0
27,-0.2,-20.0,0.08721914891176774,0.10966752690596993,0.08720146864619872,0.08825750183626072,0.08620293073708328,0.10992511941752652,0.12063373958255406,0.099764792191252
28,-0.2,-18.0,0.04190449247049558,0.5614574303199502,0.04189527293284262,0.042656736999260696,0.04117293487811693,0.5617387623652252,0.5740691995288552,0.5482190400947499
29,-0.2,-16.0,0.05496404417920947,0.39425524665159806,0.05494949725167378,0.05581441552782645,0.05411961305141587,0.3945592934115849,0.4074544117096992,0.3823018769714347
30,-0.2,-14.0,0.03400988641707223,0.6901115341729331,0.034032583582909726,0.034723725790525746,0.033370122505644244,0.6898538105818104,0.705004937832494,0.6751558278783073
31,-0.2,-12.0,0.010039339223384855,1.4421220458823594,0.01003614227738082,0.010408662336865084,0.009664587616875477,1.4425532998967017,1.4689334929430764,1.4191553825735708
32,-0.2,-10.0,0.004675594771591652,1.913094680061089,0.0046716327998593795,0.004940677625667873,0.004428298379051073,1.91398349362507,1.9471482668633733,1.8770415531424793
33,-0.2,-8.0,0.0019918110188056016,2.4390176762647373,0.001994080176323482,0.0021681990970297033,0.001830876440716425,2.439003699354188,2.489817116537989,2.38538468579221
34,-0.2,-6.0,0.0013954146292975904,2.6583408445409242,0.0013961987843453172,0.0015412648064182105,0.0012577473081010438,2.6589672427153066,2.7230232972772743,2.5963593603646076
35,-0.2,-4.0,0.00121190804791051,2.745240840752377,0.0012134084236347582,0.001349511672369911,0.0010935097044875806,2.7455346715925915,2.806380602823261,2.6784341527616604
36,-0.2,-2.0,0.000745495486885014,3.0447176098692896,0.000742744676560333,0.0008525233114644355,0.0006387361746548364,3.048733625487888,3.138431258800703,2.9614534166111977
37,-0.2,0.0,0.0004014206467842383,3.4262508818889774,0.00040256628491128313,0.0004818849051428156,0.00032126750841768347,3.4276962961655237,3.562406019792931,3.312590394467844
38,-0.2,2.0,0.00047023561480439343,3.328732466896943,0.0004711529571081168,0.0005581100560924433,0.0003937502281794836,3.3300900147566543,3.439459867761332,3.2222982769901862
39,-0.2,4.0,0.002741129559469513,2.2422071750562864,0.0027439041280573266,0.002943878024151022,0.002543465776632049,2.242139985368455,2.2888551193543885,2.1979604997127575
40,-0.2,6.0,0.012356109813396745,1.3141473955401042,0.012354199288817296,0.012781204991079327,0.011961926869187957,1.3144537399839837,1.335632329332598,1.2919782800692687
41,-0.2,8.0,0.0009251790144931968,2.9116281471714673,0.0009251787197014506,0.0010475197876776577,0.0008182975113039783,2.912997777487347,2.98953422061887,2.8350146462779056
42,-0.2,10.0,0.00020644490406046542,3.836096625874551,0.00020607938991924928,0.0002637203127073899,0.00015297196326235612,3.843233067436634,4.021945677958903,3.685961717154897
43,-0.2,12.0,0.00021791406539715795,3.8027733023109747,0.00021796184591935797,0.00027527250081645343,0.00016062016229370275,3.808482718148094,3.989165502268192,3.658178873072691
44,-0.2,14.0,0.00016439131249259284,3.976487003864275,0.00016287113517549128,0.00021031740723699118,0.00011848094436030129,3.9898350829013083,4.181812474687178,3.8214443041869726
45,-0.2,16.0,0.0005161122601511635,3.2713579206262553,0.0005148397309674386,0.0006039832697055983,0.0004318535573229402,3.27531646843866,3.382398957674796,3.1756985152217427
46,-0.2,18.0,0.0010169323051867371,2.853348728135394,0.0010195095553198615,0.0011393861120371708,0.0008991762280776845,2.85299732230548,2.929563347224564,2.7833456647895756
47,-0.2,20.0,0.001468052651096643,2.627064987450055,0.001470070691173777,0.0016220276191337359,0.0013269304165591629,2.627165073849741,2.6903169699819784,2.5668229842394217
48,-0.2,22.0,0.0024085238807054297,2.321933346450675,0.002406441654483935,0.002589052997096502,0.0022105636489389733,2.3230735918548735,2.374954699415262,2.278836622307059
49,-0.2,24.0,0.004148013350103796,1.9868861034956968,0.004151221221231609,0.004388079372741763,0.003894464224024331,1.9868120391712403,2.0249529036578378,1.9503993805336803
50,-0.2,26.0,0.005459320796265641,1.8175830387188137,0.005454821679654943,0.005740813918072893,0.005174399880814214,1.818420156985675,1.851545586582653,1.7869585042765752
51,-0.2,28.0,0.008188981194398462,1.5676821806057866,0.008179633620770023,0.00851626337670229,0.007846328938661119,1.5686445745291457,1.5951217496516323,1.5415872570599438
52,-0.2,30.0,0.008215742570850745,1.5656713098118396,0.008212727768801753,0.008531925081635864,0.007875691772735303,1.5661543162378466,1.5926855372423543,1.5408089637650615
53,-0.2,32.0,0.007600230912448246,1.6136671951313637,0.0075969075937557026,0.007940261337322957,0.007280848774510877,1.6142047987512278,1.6410230358543845,1.5864756508024374
54,-0.2,34.0,0.007309678825252035,1.6376913558440382,0.007312786744195619,0.00762871666924409,0.006989402661674198,1.6377104899432458,1.666566093011879,1.609454283868917
55,-0.2,36.0,0.005952494733743419,1.7642789876098186,0.0059399868436394694,0.006232960933770082,0.0056494524147534765,1.76588841387048,1.7978148588880627,1.735266537219986
56,-0.2,38.0,0.005245229784647381,1.8422395806730856,0.005242786627347172,0.0055232843757245615,0.00495388447617464,1.8428785053293504,1.8782237462815954,1.8098293602221185
57,-0.2,40.0,0.006132178261351602,1.7459495295188752,0.006131114911790479,0.00643403249834426,0.005833240011712413,1.746369246467148,1.7776811968154838,1.716060187896235
58,-0.2,42.0,0.00717969499676952,1.648749840345842,0.007173963782068128,0.007513775015659377,0.006849079336206582,1.649529855370898,1.6792564511832986,1.6209919274159794
59,-0.2,44.0,0.006927373447362284,1.6707998175084142,0.0069360789871762895,0.007256175903985216,0.00661670085097078,1.670317415005982,1.700299102901384,1.6409430353607606
60,-0.2,46.0,0.005455497742486743,1.8180147944994227,0.005459089642056647,0.005742241046669716,0.005182895844023658,1.8179475527593087,1.851479380805231,1.7870886567856876
61,-0.2,48.0,0.004721471416938422,1.907076750867412,0.0047268327535523015,0.004976961492002331,0.004482271321186068,1.9067352447030963,1.9408163401708056,1.8721170597994072
62,-0.2,50.0,0.004255058855912926,1.9711825444142261,0.004249144821168571,0.0044923415213817776,0.004016261655209344,1.972418531768848,2.0074781553246064,1.9377106567423874
63,-0.2,52.0,0.00378864629488743,2.0427385015145356,0.0037918942751031864,0.0040201345975483275,0.0035540882591592353,2.042658868145234,2.082754961717504,2.005013405401899
64,-0.2,54.0,0.0040294986829579734,2.0047520312767775,0.004027785296802088,0.004286502558199635,0.0037857184064456605,2.005460377894795,2.0455769418920187,1.9652038277501407
65,-0.2,56.0,0.003876576531802073,2.0285976108092907,0.003886429003586346,0.004125431210753127,0.0036454519419888286,2.0274619891180667,2.0670287552038418,1.9904994071418036
66,-0.2,58.0,0.0038842226393598677,2.027383164403317,0.003887229644930467,0.0041253796248595185,0.0036580275668494553,2.0273262555150953,2.0648204480972407,1.988817757059684
67,-0.2,60.0,0.004010383414063486,2.007682761247989,0.004015486571149008,0.004255553847102411,0.003772039218692166,2.007310462692994,2.0448488003394187,1.9700768820606274
68,-0.2,62.0,0.003800115456224123,2.0408755337940017,0.0037983495643766703,0.00403372577097331,0.0035773028346003277,2.041589033619741,2.0802239042463198,2.002740904974768
69,-0.2,64.0,0.003949214553601125,2.017155859962883,0.003946023848429434,0.004169660865938661,0.00370887758174165,2.018061246281122,2.0563128777001234,1.9835081035067716
70,-0.2,66.0,0.004098313650978128,1.9943153149787831,0.004099662904180892,0.004328568551228842,0.0038802887021128054,1.9944845415396495,2.028605996153902,1.9583235588021188
71,-0.2,68.0,0.0039874450913901,2.0112181324233234,0.003984044163140779,0.0042209212048269955,0.003755606210594602,2.012138034737988,2.0487133177085917,1.97385515395719
72,-0.2,70.0,0.004040967844294666,2.0030002593207463,0.004039643540847196,0.004265078260148567,0.003798110008142965,2.0036071167442278,2.041455875483835,1.9678835548764135
73,-0.2,72.0,0.004021852575400178,2.005922651479814,0.004022972292954378,0.004275481153797103,0.0037819208352577274,2.0061696266417988,2.0432811437747005,1.9672220952888158
74,-0.2,74.0,0.004075375328304744,1.9977746207016753,0.004079660764742964,0.004327499587381819,0.0038532202153800156,1.9975286898502043,2.034584753851454,1.96041420754131
75,0.2,-74.0,0.004393209451709108,1.97564280539362,0.004402605179201115,0.004662302633673723,0.004141974895325058,1.974605249117113,2.0122447501911433,1.9379398286719043
76,0.2,-72.0,0.004286151257933777,1.9908482266635765,0.0042849442138099565,0.00454875282163413,0.004049842902596175,1.9913025303981327,2.027251463434093,1.9523314355608452
77,0.2,-70.0,0.004484973617802248,1.9629016518881905,0.004484471551872113,0.004740024895704895,0.00423499433991907,1.9632243099666657,1.9990350820992606,1.9286522101265835
78,0.2,-68.0,0.004454385562437868,1.9671195048018832,0.004456456724896883,0.00471052900748696,0.004210323035255954,1.9670909649933614,2.0029960075444353,1.933305028429456
79,0.2,-66.0,0.004534679207769366,1.9561086135828707,0.004530408214069257,0.004795929875596074,0.004278739270538249,1.9569380823219045,1.9931714096648947,1.9205888345684639
80,0.2,-64.0,0.004614972853100864,1.945290986629546,0.004617959261376413,0.00488441339130251,0.004355995768382959,1.9451440524438952,1.9810603327628593,1.9089209984115707
81,0.2,-62.0,0.004244092681807754,1.9969259494842393,0.004241513250369668,0.004498139624892387,0.003983639138586888,1.9975955292087975,2.0373806205957377,1.9591247780666543
82,0.2,-60.0,0.004748795595320028,1.9276731294300449,0.004757708533147906,0.0050131236060595935,0.004498002395327669,1.9267415533367598,1.9623136089659843,1.8946187052169052
83,0.2,-58.0,0.0044658560831995105,1.9655344254414286,0.004468214857987514,0.004726296461124105,0.00421016324229822,1.9654703682140182,2.002747276126353,1.930195975246173
84,0.2,-56.0,0.0046570314292268865,1.939699488594278,0.004655764502927717,0.004914990947698759,0.0043938948988886985,1.9401175036185967,1.9765673720428263,1.906025042598873
85,0.2,-54.0,0.004813795212969336,1.9192942455051676,0.004810133440843167,0.005080406273197606,0.004548176850165901,1.9200167576586011,1.9553067021553499,1.8845296671456462
86,0.2,-52.0,0.004890265351380286,1.9095803903481423,0.004892033588924811,0.005152339733154612,0.004636524638314148,1.909584043535597,1.9429315193713164,1.87675163817743
87,0.2,-50.0,0.005245851494991206,1.8663194723132066,0.005241270890086353,0.005512803519117987,0.004981747136591807,1.867069580320413,1.898228850238161,1.8336221565575657
88,0.2,-48.0,0.005536438020952818,1.83309072886976,0.005536643465428869,0.005804490201783214,0.005265124543650966,1.83325581130085,1.8639661140024848,1.804203855565486
89,0.2,-46.0,0.006094670031352757,1.7738839137194966,0.006094327030782722,0.00639817242310107,0.005821524420619508,1.7741003125638908,1.8040257359586918,1.743418016426139
90,0.2,-44.0,0.006786724783971859,1.7075951085635022,0.006786627771599321,0.007106794307421715,0.006504332412601883,1.7077703633398795,1.7357784960790439,1.6786631032427033
91,0.2,-42.0,0.00834671560755525,1.5800763647702905,0.008343756615833831,0.008706103930777543,0.008023730210771036,1.5804311378639202,1.6061140220302097,1.5523082596311948
92,0.2,-40.0,0.010384644796207081,1.4454325362614528,0.010387125797235332,0.010761404491909142,0.010001116774969987,1.4453952993641288,1.4693072387139618,1.4213125766343861
93,0.2,-38.0,0.015072264280798348,1.2158318511023474,0.015075006085220081,0.015528037887544562,0.014622310884938282,1.2157886956014676,1.236482751582644,1.1963909847641887
94,0.2,-36.0,0.0207884071270169,1.017657143228504,0.020787998744679244,0.021350088597826146,0.020239064395975573,1.0177228408787193,1.0348470071401148,0.9998215448582528
95,0.2,-34.0,0.025013382274221917,0.9036262956200929,0.025012308372212196,0.025594290805991123,0.02441007428815576,0.9036960278715587,0.9199934226683537,0.8877315866950821
96,0.2,-32.0,0.031540108587596545,0.7607304561767152,0.03153206725737097,0.0322243567154765,0.03087091066139396,0.7609204395635693,0.7749339808169408,0.7451326997610779
97,0.2,-30.0,0.05330733348627361,0.43727120435761613,0.05330496961885261,0.054151757742830695,0.05243777482560341,0.4373162784371183,0.4488522047440911,0.4249660585022621
98,0.2,-28.0,0.06883841859753766,0.27968261926284854,0.06883378758918421,0.06973085396819166,0.06788717370653649,0.27973568128693194,0.291845708580837,0.26841346226632173
99,0.2,-26.0,0.07157222604572915,0.25567953598327553,0.07158120115833089,0.07249639531982094,0.07062604243538222,0.25561394094415585,0.267786627154919,0.24397582494975434
100,0.2,-24.0,0.10349468532538043,0.028368417933289702,0.10349351692407996,0.10460486442634082,0.10232262136507511,0.028382267371427634,0.039104630523661685,0.01789235599389526
101,0.2,-22.0,0.10836965664907854,0.0,0.10837091158729405,0.10958276370659152,0.10719613717431398,0.0,0.0,0.0
102,0.2,-20.0,0.07535367439015064,0.22394735032928503,0.0753535908845565,0.07636742484226489,0.07434533719507856,0.22395983974595088,0.23541658507438246,0.21259855979972272
103,0.2,-18.0,0.049277357192016515,0.4857205319027642,0.04925735857734091,0.050033466899495914,0.04838730020106256,0.48598965299554103,0.49964280736604033,0.4725552904113107
104,0.2,-16.0,0.03927123958094364,0.6256106490319071,0.039270943327120604,0.040000336380360206,0.03853233296458394,0.625640560900127,0.6398053995673997,0.6118644938747172
105,0.2,-14.0,0.028691595931788636,0.8190697743302979,0.028678108906893904,0.029329946989984534,0.02800238381943871,0.819398667186842,0.8362592931378741,0.8037099600100921
106,0.2,-12.0,0.010484055976141316,1.439560518542235,0.01048376212285151,0.010865049274001604,0.010140262519489946,1.439676340491284,1.4622746075563324,1.415819329515703
107,0.2,-10.0,0.0005544085034793913,3.251395412410254,0.0005540971775776049,0.0006387518110487216,0.0004665845172917419,3.25374843100961,3.3576821767354126,3.164132788404549
108,0.2,-8.0,0.00028676301904106445,3.657709161906773,0.00028540115905213573,0.000351694560947564,0.00022180928312690352,3.664817977093516,3.8156429880810427,3.534175531852035
109,0.2,-6.0,0.0001758813183451862,3.9590007197570385,0.00017487786912865743,0.00022931350920996202,0.00012616895054787732,3.969364899895493,4.16268992680236,3.7961049328175323
110,0.2,-4.0,9.941117993423568e-05,4.31064540353337,0.00010080040043576787,0.00014140656537432595,6.118524620363435e-05,4.314776222032478,4.607574096594265,4.095619036116882
111,0.2,-2.0,0.0002370574290739466,3.77503013267272,0.00023779073244756837,0.00030200335266253135,0.00017969883054900284,3.778203099768603,3.9469345994425673,3.62836788428451
112,0.2,0.0,0.0005276439550355586,3.2818915229813745,0.0005277808684612213,0.0006152242996228484,0.000443294587182972,3.283899180600308,3.39136452194541,3.1874433379875593
113,0.2,2.0,0.0003479391297698249,3.5385283099074014,0.00034767528453149264,0.0004243865919701401,0.00028267911954383597,3.5421661291532662,3.6687880227604523,3.4176897239689685
114,0.2,4.0,0.00019499885294792384,3.8954050399728173,0.000195475429300111,0.0002524410770165759,0.00014529911018591065,3.900075669764882,4.079080225168918,3.7366232125048846
115,0.2,6.0,0.00017205781142463867,3.9725470090420414,0.00017185018283217293,0.00022193712439415723,0.000122324194151055,3.9804369411368863,4.187602904838042,3.8101378064013014
116,0.2,8.0,0.00015676378374244857,4.029921555312728,0.0001557409566961294,0.00020646540697637398,0.00011086887748523815,4.0418184618193544,4.24569841203198,3.8614060804322654
117,0.2,10.0,0.00032499808824653975,3.580567192837549,0.0003253041225658074,0.0003939406949293882,0.000256180375773001,3.5838834640710555,3.725451543694892,3.4574056514863045
118,0.2,12.0,0.0003899977058958477,3.4681967013101795,0.0003904038034424185,0.0004665075761318337,0.0003173764365863146,3.4706028961486317,3.5938578479295913,3.356544974519521
119,0.2,14.0,0.0005658790242410339,3.238773851508199,0.0005672626044858015,0.0006616745932275032,0.0004780954363874462,3.239337069598453,3.342324407963837,3.1420942619368963
120,0.2,16.0,0.0014911676990135353,2.641589162846774,0.0014879775679115049,0.0016400132682387407,0.0013382833247168506,2.643741718145639,2.7097018244924267,2.582977765030284
121,0.2,18.0,0.0026879253651449107,2.2784404730559316,0.002683343174906511,0.0029017352618396315,0.00247770318620969,2.2799535666311517,2.3306240975815347,2.2319646104364144
122,0.2,20.0,0.003639978588361245,2.0915637884719622,0.0036328565104043736,0.0038509825278999687,0.0034130732933802268,2.093099678015582,2.1325172391583753,2.0539218662950858
123,0.2,22.0,0.0051655578496597075,1.875826056956949,0.005159248254110876,0.0054152672014746005,0.004898970130533067,1.8767885257779313,1.911063215105317,1.8444431451150771
124,0.2,24.0,0.007260839642119752,1.6659760958959398,0.007258972441322742,0.007577801709711573,0.0069536374479006345,1.666293883750102,1.6937518078806113,1.6394577437115199
125,0.2,26.0,0.009864647855012617,1.4770939774925238,0.0098658895399946,0.010231616769973844,0.009492772282551874,1.477125614117851,1.5022888477074132,1.4527860491528946
126,0.2,28.0,0.012353750860289057,1.3384180132692038,0.012348194262501291,0.01277502487517257,0.011955099575842456,1.3387840973059288,1.360033524133849,1.3158222705870328
127,0.2,30.0,0.014399327062781984,1.2439826490672368,0.014401630490562086,0.014854333341859876,0.013981075332855936,1.243956322790065,1.263958895599392,1.222534540268308
128,0.2,32.0,0.01460579643649155,1.2352079443085673,0.014628765472293775,0.015074972945203399,0.014170285848087001,1.2343162627398598,1.2571247773745438,1.2152932326159085
129,0.2,34.0,0.014269327827483368,1.2495722488497405,0.014258321403794013,0.014702850124489663,0.01381322824452047,1.2501248648541454,1.2712596644108007,1.2292977395139482
130,0.2,36.0,0.008912594631796283,1.5396467029935383,0.008931188611398752,0.009295107683739437,0.008575047342578178,1.5384888642689925,1.565400988500721,1.5124584250995619
131,0.2,38.0,0.006947312074634855,1.693181357697418,0.0069526378735381995,0.007254297684619114,0.006655029933297427,1.6928679692631803,1.7222715605990102,1.6647820398994733
132,0.2,40.0,0.008178481303051158,1.5926258864750666,0.008185474911622402,0.008530851183326044,0.007830076840524995,1.5922374092934637,1.6200710586841964,1.5660935472746513
133,0.2,42.0,0.010889347709719355,1.4161834325258598,0.010893273778064406,0.011304285828820258,0.01049716307093427,1.4160649601993136,1.440598616668882,1.390915642562175
134,0.2,44.0,0.007968188422421045,1.6086808905795835,0.007963891158743432,0.008292232391968976,0.0076269044833366575,1.609161206799651,1.637801134973638,1.5831023279555039
135,0.2,46.0,0.00618261069052535,1.7650543506363858,0.006184539109786333,0.006490688835869737,0.005881588021658307,1.7650564770251853,1.7956749139829427,1.7340333230210103
136,0.2,48.0,0.004962911982870689,1.9004919092634434,0.004960838210237137,0.005210867672575078,0.004698227750127507,1.9009726323677891,1.9345178983701896,1.8676427292363813
137,0.2,50.0,0.004779383650684408,1.923715932197934,0.004780961861536981,0.005046728512697681,0.004522968680078298,1.9237508506636773,1.9588221940416912,1.8892992242053293
138,0.2,52.0,0.004802324692207693,1.9207646192083945,0.0047986224345660565,0.0050673771424568845,0.004542178184016071,1.9214870748129458,1.9560874392965135,1.8876358936461666
139,0.2,54.0,0.004431444520914583,1.970301945702046,0.004434034585799148,0.0046856922653684616,0.004172406116218754,1.9702030539711217,2.0072634964758427,1.9325675264535742
140,0.2,56.0,0.004607325839259769,1.9463130952412682,0.004608477324102541,0.004871668667818911,0.004348154472453678,1.9464047703460405,1.981842547458445,1.9113072115997998
141,0.2,58.0,0.004473503097040606,1.9644799660711096,0.0044757468155096096,0.0047404385325441325,0.004213774089696298,1.9644235051742922,2.002902736422054,1.9292041940202926
142,0.2,60.0,0.004209681119522826,2.001943600141512,0.004213730283423887,0.004462768439747192,0.003956461416008017,2.0016305591324266,2.0407064952336924,1.9642872281686317
143,0.2,62.0,0.004320562820218705,1.9859197400154698,0.004324149091399565,0.004564008646468447,0.004071105203973544,1.9856726983408353,2.0227929765769908,1.9518211187212298
144,0.2,64.0,0.004519385180087176,1.9581908160755095,0.004521455442854911,0.004764225338276355,0.00427100820283291,1.958168910699376,1.995118717468789,1.9225363333725491
145,0.2,66.0,0.004397032958629655,1.9751066319351729,0.004392689093258441,0.004648515792579754,0.004141458515411746,1.9759707320871958,2.013045448121332,1.9408715187727992
146,0.2,68.0,0.004312915806377609,1.9870115584615156,0.004310921696554173,0.00458290069071596,0.0040546816297052386,1.987567271273372,2.02436009955318,1.9502058426755466
147,0.2,70.0,0.004527032193928271,1.9571488355202868,0.004529336272254978,0.004800167641751396,0.004262749111591246,1.957094899836585,1.9951380473764824,1.9205305924396667
148,0.2,72.0,0.004370268410185822,1.9788696784800224,0.0043721473525376005,0.004639006494006614,0.00411266949746477,1.978875608279771,2.0165194732254865,1.942575790210064
149,0.2,74.0,0.004377915424026917,1.9777921758426205,0.004378728337672211,0.00463375597893434,0.004122057387814678,1.9779464557071234,2.015551187986653,1.9421081978269639
